order_id,order_datetime,customer_id,shipping_address,items_json
ec-2025-10-03-0,2025-10-03T23:41:00,62,"0206 Anderson Drive Apt. 810
Longberg, FL 51110","[{'product_id': 23, 'qty': 2}]"
ec-2025-10-03-1,2025-10-03T15:55:00,32,"94392 Seth Viaduct
New Aaron, MD 67293","[{'product_id': 4, 'qty': 3}, {'product_id': 8, 'qty': 2}, {'product_id': 17, 'qty': 2}]"
ec-2025-10-03-2,2025-10-03T15:46:00,117,"898 William Junctions
Perezport, ME 14162","[{'product_id': 40, 'qty': 2}, {'product_id': 5, 'qty': 1}]"
ec-2025-10-03-3,2025-10-03T22:30:00,68,"PSC 9663, Box 3656
APO AE 54945","[{'product_id': 9, 'qty': 3}, {'product_id': 30, 'qty': 4}]"
ec-2025-10-03-4,2025-10-03T17:04:00,87,"253 Holmes Landing Suite 855
Lake Todd, NJ 24794","[{'product_id': 15, 'qty': 1}]"
ec-2025-10-03-5,2025-10-03T21:38:00,125,"95183 Barbara Cape
Annahaven, PA 69518","[{'product_id': 35, 'qty': 3}, {'product_id': 22, 'qty': 2}]"
ec-2025-10-03-6,2025-10-03T07:18:00,159,"3227 Ricky Drive
Christyville, MH 17703","[{'product_id': 16, 'qty': 1}]"
ec-2025-10-03-7,2025-10-03T04:56:00,138,"4223 Thomas Knolls
New Nicolefurt, KS 56494","[{'product_id': 23, 'qty': 1}, {'product_id': 44, 'qty': 1}]"
ec-2025-10-03-8,2025-10-03T19:52:00,89,"Unit 3354 Box 3871
DPO AE 85390","[{'product_id': 20, 'qty': 2}, {'product_id': 33, 'qty': 1}, {'product_id': 7, 'qty': 1}]"
ec-2025-10-03-9,2025-10-03T05:18:00,136,"004 Tiffany Path
Ingrammouth, AS 47171","[{'product_id': 41, 'qty': 1}, {'product_id': 41, 'qty': 2}]"
ec-2025-10-03-10,2025-10-03T05:43:00,62,"216 Davis Highway
Tammyview, NC 09292","[{'product_id': 42, 'qty': 2}, {'product_id': 41, 'qty': 1}, {'product_id': 2, 'qty': 2}]"
ec-2025-10-03-11,2025-10-03T15:52:00,27,"661 Moore Extensions Suite 152
Shannonshire, MN 36385","[{'product_id': 29, 'qty': 1}, {'product_id': 47, 'qty': 1}, {'product_id': 32, 'qty': 1}]"
ec-2025-10-03-12,2025-10-03T23:40:00,63,"058 Cantrell Via Suite 957
Elliotthaven, AR 85529","[{'product_id': 36, 'qty': 1}]"
ec-2025-10-03-13,2025-10-03T11:55:00,183,"1093 Sanders Inlet
West Brendanhaven, AZ 10036","[{'product_id': 3, 'qty': 1}, {'product_id': 19, 'qty': 1}]"
