order_id,order_datetime,customer_id,shipping_address,items_json
ec-2025-11-14-0,2025-11-14T00:38:00,63,"323 Sara Summit
Bethville, NM 66420","[{'product_id': 36, 'qty': 3}, {'product_id': 44, 'qty': 1}]"
ec-2025-11-14-1,2025-11-14T01:16:00,12,"260 Cantrell Square Suite 603
Andersonton, UT 33200","[{'product_id': 10, 'qty': 1}, {'product_id': 2, 'qty': 3}, {'product_id': 35, 'qty': 2}]"
ec-2025-11-14-2,2025-11-14T17:40:00,68,"515 Russell Points Suite 100
Rickychester, OR 11078","[{'product_id': 28, 'qty': 2}]"
ec-2025-11-14-3,2025-11-14T21:39:00,141,"152 Graves Ports Suite 304
New Robertville, MT 95532","[{'product_id': 42, 'qty': 2}, {'product_id': 49, 'qty': 1}]"
ec-2025-11-14-4,2025-11-14T02:11:00,73,"6091 Moreno Ferry
Carlhaven, NC 58824","[{'product_id': 31, 'qty': 3}, {'product_id': 14, 'qty': 1}, {'product_id': 43, 'qty': 2}]"
ec-2025-11-14-5,2025-11-14T06:24:00,165,"39437 Williams Plains
North Seanfurt, VI 59559","[{'product_id': 17, 'qty': 2}, {'product_id': 14, 'qty': 1}]"
ec-2025-11-14-6,2025-11-14T04:25:00,27,,"[{'product_id': 5, 'qty': 1}, {'product_id': 3, 'qty': 2}]"
ec-2025-11-14-7,2025-11-14T13:29:00,1,"957 Smith Trace
West Justinberg, MS 89412","[{'product_id': 19, 'qty': 1}, {'product_id': 8, 'qty': 2}, {'product_id': 24, 'qty': 2}]"
ec-2025-11-14-8,2025-11-14T11:23:00,191,"0098 Denise Haven Suite 899
Nicholasmouth, NE 13363","[{'product_id': 9, 'qty': 3}, {'product_id': 10, 'qty': 2}]"
ec-2025-11-14-9,2025-11-14T23:22:00,175,"954 Jones Parkway Suite 375
Robersonhaven, MO 51367","[{'product_id': 39, 'qty': 3}]"
ec-2025-11-14-10,2025-11-14T23:38:00,119,"02332 Weber Glen
Port Jaclynhaven, MI 11730","[{'product_id': 32, 'qty': 1}]"
