order_id,order_datetime,customer_id,shipping_address,items_json
ec-2025-09-20-0,2025-09-20T22:30:00,37,"862 Smith Brooks Suite 020
Aaronstad, LA 90538","[{'product_id': 31, 'qty': 1}, {'product_id': 44, 'qty': 2}, {'product_id': 22, 'qty': 1}]"
ec-2025-09-20-1,2025-09-20T14:31:00,110,"684 Jones Meadow
Rachelfurt, VA 31245","[{'product_id': 14, 'qty': 1}, {'product_id': 1, 'qty': 2}, {'product_id': 1, 'qty': 1}]"
ec-2025-09-20-2,2025-09-20T05:10:00,132,"8294 Peggy Station Suite 610
New David, IL 32669","[{'product_id': 30, 'qty': 2}]"
ec-2025-09-20-3,2025-09-20T14:40:00,152,"200 Jared Knolls
South Kimberly, DE 20870","[{'product_id': 15, 'qty': 3}, {'product_id': 17, 'qty': 1}, {'product_id': 48, 'qty': 3}]"
ec-2025-09-20-4,2025-09-20T02:05:00,43,"42277 Horne Plains
Lake Ashleymouth, WV 67763","[{'product_id': 24, 'qty': 2}, {'product_id': 16, 'qty': 1}, {'product_id': 1, 'qty': 2}]"
ec-2025-09-20-5,2025-09-20T06:30:00,2,"787 Ashley Prairie Apt. 055
Woodschester, AS 51505","[{'product_id': 31, 'qty': 1}, {'product_id': 9, 'qty': 3}, {'product_id': 41, 'qty': 1}]"
ec-2025-09-20-6,2025-09-20T15:35:00,196,"31844 Brittany Junctions Apt. 123
New Christinaside, SC 40336","[{'product_id': 46, 'qty': 3}, {'product_id': 31, 'qty': 1}, {'product_id': 31, 'qty': 1}]"
ec-2025-09-20-7,2025-09-20T03:57:00,31,"21929 Amy Viaduct
Lake Christopherville, LA 50927","[{'product_id': 19, 'qty': 2}, {'product_id': 9, 'qty': 1}, {'product_id': 31, 'qty': 3}]"
ec-2025-09-20-8,2025-09-20T22:16:00,130,"3700 Bryant Forks Suite 005
Hopkinsshire, CT 29331","[{'product_id': 1, 'qty': 2}]"
ec-2025-09-20-9,2025-09-20T15:06:00,22,"5881 Taylor Streets Suite 597
Josephton, GU 84133","[{'product_id': 10, 'qty': 1}]"
ec-2025-09-20-10,2025-09-20T09:30:00,37,"USNS Reid
FPO AP 29411","[{'product_id': 19, 'qty': 1}, {'product_id': 4, 'qty': 2}, {'product_id': 23, 'qty': 1}]"
ec-2025-09-20-11,2025-09-20T23:36:00,170,"71083 John Streets Suite 669
Richardport, PW 83610","[{'product_id': 7, 'qty': 1}, {'product_id': 49, 'qty': 1}]"
ec-2025-09-20-12,2025-09-20T14:34:00,31,"Unit 9093 Box 6191
DPO AE 83647","[{'product_id': 41, 'qty': 1}, {'product_id': 31, 'qty': 2}, {'product_id': 40, 'qty': 2}]"
ec-2025-09-20-13,2025-09-20T14:49:00,90,"09594 Dennis Crossing Suite 720
Torresville, NC 30445","[{'product_id': 50, 'qty': 1}, {'product_id': 39, 'qty': 2}]"
ec-2025-09-20-14,2025-09-20T20:48:00,186,"99396 Wright River Suite 417
Hillland, GU 74516","[{'product_id': 16, 'qty': 2}, {'product_id': 2, 'qty': 3}, {'product_id': 2, 'qty': 1}]"
ec-2025-09-20-15,2025-09-20T05:30:00,73,"87351 Andrew Estates
North Kathleenstad, MI 14242","[{'product_id': 25, 'qty': 1}, {'product_id': 44, 'qty': 1}, {'product_id': 30, 'qty': 1}]"
ec-2025-09-20-16,2025-09-20T21:18:00,52,"204 Montgomery Lock
East Jerryborough, SD 32264","[{'product_id': 9, 'qty': 2}]"
ec-2025-09-20-17,2025-09-20T08:49:00,63,"372 Hammond Mountain Suite 206
Lisahaven, WA 68457","[{'product_id': 1, 'qty': 1}, {'product_id': 30, 'qty': 3}, {'product_id': 31, 'qty': 2}]"
ec-2025-09-20-18,2025-09-20T22:55:00,63,"Unit 2010 Box 5624
DPO AP 01866","[{'product_id': 22, 'qty': 1}]"
ec-2025-09-20-19,2025-09-20T03:54:00,22,"827 April Lodge Apt. 261
East Erin, NV 95016","[{'product_id': 3, 'qty': 2}, {'product_id': 48, 'qty': 1}]"
ec-2025-09-20-20,2025-09-20T13:32:00,182,"Unit 8134 Box 7660
DPO AA 14337","[{'product_id': 27, 'qty': 1}]"
ec-2025-09-20-21,2025-09-20T00:18:00,8,"Unit 1486 Box 9185
DPO AA 87066","[{'product_id': 26, 'qty': 1}]"
ec-2025-09-20-22,2025-09-20T07:07:00,172,"PSC 7311, Box 7436
APO AP 30828","[{'product_id': 22, 'qty': 3}, {'product_id': 39, 'qty': 1}]"
ec-2025-09-20-23,2025-09-20T06:56:00,57,"67815 Amber Viaduct
North Veronicashire, NM 82143","[{'product_id': 33, 'qty': 2}, {'product_id': 46, 'qty': 2}, {'product_id': 6, 'qty': 3}]"
ec-2025-09-20-24,2025-09-20T20:29:00,48,"005 Burns View Apt. 143
Port Chad, UT 30014","[{'product_id': 26, 'qty': 1}, {'product_id': 17, 'qty': 2}, {'product_id': 25, 'qty': 2}]"
ec-2025-09-20-25,2025-09-20T17:14:00,106,"4077 William Shores
Travishaven, DC 74869","[{'product_id': 19, 'qty': 4}, {'product_id': 44, 'qty': 2}]"
ec-2025-09-20-26,2025-09-20T00:46:00,54,"721 Kevin Forge
Davidland, MS 60383","[{'product_id': 45, 'qty': 1}, {'product_id': 9, 'qty': 2}]"
ec-2025-09-20-27,2025-09-20T12:27:00,38,"USNS Freeman
FPO AP 40874","[{'product_id': 20, 'qty': 1}]"
ec-2025-09-20-28,2025-09-20T13:24:00,138,"1394 Thomas Orchard Suite 150
Kevinland, NC 49643","[{'product_id': 11, 'qty': 3}, {'product_id': 9, 'qty': 1}, {'product_id': 19, 'qty': 3}]"
ec-2025-09-20-29,2025-09-20T23:31:00,189,"1063 Sanders Knoll
Donnatown, NY 17183","[{'product_id': 2, 'qty': 2}]"
