order_id,order_datetime,customer_id,shipping_address,items_json
ec-2025-10-30-0,2025-10-30T16:01:00,76,"8581 Amanda Lodge Apt. 675
East Nathanview, KY 80553","[{'product_id': 34, 'qty': 1}, {'product_id': 21, 'qty': 1}]"
ec-2025-10-30-1,2025-10-30T23:25:00,100,"5571 Adams Divide Suite 942
Patrickstad, CT 80130","[{'product_id': 25, 'qty': 1}, {'product_id': 6, 'qty': 2}]"
ec-2025-10-30-2,2025-10-30T04:40:00,197,"6483 Cynthia Grove Apt. 212
Briannaville, UT 66379","[{'product_id': 28, 'qty': 2}, {'product_id': 1, 'qty': 2}]"
ec-2025-10-30-3,2025-10-30T17:49:00,33,"0942 Haynes Gateway
South Christinatown, VA 90647","[{'product_id': 36, 'qty': 1}, {'product_id': 39, 'qty': 5}]"
ec-2025-10-30-4,2025-10-30T23:02:00,106,"013 Maria River Apt. 210
South Melindatown, AR 75863","[{'product_id': 8, 'qty': 1}]"
ec-2025-10-30-5,2025-10-30T13:30:00,95,"74242 Moore Light
Huangfurt, MD 17996","[{'product_id': 48, 'qty': 1}, {'product_id': 3, 'qty': 2}]"
ec-2025-10-30-6,2025-10-30T05:23:00,17,"445 Barnes Square
North Amber, PR 79144","[{'product_id': 9, 'qty': 2}, {'product_id': 10, 'qty': 3}]"
ec-2025-10-30-7,2025-10-30T11:00:00,38,"76131 Anderson Locks Suite 001
Davidland, DC 95946","[{'product_id': 22, 'qty': 3}]"
ec-2025-10-30-8,2025-10-30T13:19:00,9,,"[{'product_id': 48, 'qty': 3}, {'product_id': 34, 'qty': 2}]"
ec-2025-10-30-9,2025-10-30T13:19:00,17,"5460 Martinez Plain
Port Aaronport, MH 53213","[{'product_id': 24, 'qty': 1}]"
ec-2025-10-30-10,2025-10-30T01:55:00,87,"9499 Nancy Mission
Robinsonfurt, FM 61349","[{'product_id': 41, 'qty': 1}]"
ec-2025-10-30-11,2025-10-30T07:46:00,85,"24784 Green Canyon
Port Aaron, LA 93790","[{'product_id': 13, 'qty': 3}]"
